0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86603,0.28868,0,0,0,0,0,0.40825,0,0,0,0,0,0,0,0,0,0,0.14286,0.047619,0,0,0,0,0,0.067344,0,0.071429,0.02381,0,0,0,0,0,0,0,0.92857,0.30952,0.067344,0.067344,0,0,0,0,0,0.066389,0.02213,0,0,0,0,0,0,0,0.86305,0.28768,0.062592,0.062592,0,0,0,0,0,0.066389,0.02213,0.062592,0.062592,0.044259,0.13278,0,0,0,0.33194,0.11065,0,0,0.02213,0.066389,0,0,0,0.16615,0.055385,0.15665,0.15665,0.11077,0.33231,0,0,0,0.83077,0.27692,0,0,0.055385,0.16615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70711,0.70711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036786,0.036786,0,0,0,0,0,0.15607,0.052023,0,0,0,0,0,0.073571,0,0.85837,0.28612,0.073571,0.073571,0,0,0,0.36786,0,0.081424,0.027141,0,0,0,0,0,0.038384,0,0.44783,0.14928,0.038384,0.038384,0,0,0,0.19192,0,0.52925,0.17642,0.038384,0.038384,0,0,0,0,0,0.61068,0.20356,0,0,0,0,0,0,0,0.59993,0.19998,0.043509,0.043509,0,0,0,0,0,0.69223,0.23074,0,0,0,0,0,0,0,0.23074,0.076914,0,0,0.015383,0.046148,0,0,0,0.046148,0.015383,0,0,0,0,0,0,0,0.91287,0.30429,0,0,0.060858,0.18257,0,0,0,0.18257,0.060858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18824,0.062746,0.62115,0.62115,0.12549,0.37647,0,0.17747,0,0,0,0,0,0,0,0,0,0,0.18677,0.062257,0.61632,0.61632,0.12451,0.37354,0,0.17609,0,0,0,0,0,0,0,0,0,0,0,0,0.088045,0.088045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70711,0.70711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039684,0.039684,0,0,0,0,0,0.84182,0.28061,0.2381,0.2381,0.084182,0.25255,0,0.15874,0,0,0,0.021729,0.021729,0,0,0,0,0,0.46094,0.15365,0.13037,0.13037,0.046094,0.13828,0,0.086915,0,0.50703,0.16901,0.043458,0.043458,0,0,0,0.21729,0,0.55313,0.18438,0.10864,0.10864,0,0,0,0,0,0.45649,0.15216,0.039126,0.039126,0,0,0,0.19563,0,0.49799,0.166,0.097814,0.097814,0,0,0,0,0,0.62248,0.20749,0,0,0,0,0,0,0,0.041499,0.013833,0,0,0,0,0,0,0,0.94449,0.31483,0,0,0,0,0,0,0,0.062966,0.020989,0,0,0,0,0,0,0,0.062966,0.020989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94868,0.31623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097435,0.032478,0.32152,0.32152,0.064957,0.19487,0,0.091863,0,0,0,0.32152,0.32152,0.22735,0.68205,0,0.091863,0,0.084785,0.028262,0.27978,0.27978,0.056523,0.16957,0,0.079936,0,0,0,0.27978,0.27978,0.19783,0.5935,0,0.079936,0,0,0,0.039968,0.039968,0,0,0,0,0,0.16957,0.056523,0.19984,0.19984,0.11305,0.33914,0,0,0,0,0,0.081111,0.081111,0,0,0,0,0,0.34412,0.11471,0.40555,0.40555,0.22942,0.68825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84315,0.28105,0.23848,0.23848,0.084315,0.25294,0,0.15899,0,0,0,0,0,0,0,0,0,0,0.56634,0.18878,0.16019,0.16019,0.056634,0.1699,0,0.10679,0,0,0,0,0,0,0,0,0,0,0.67961,0.22654,0.13349,0.13349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9144,0.3048,0.17961,0.17961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762,0.0254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17865,0.059549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71459,0.2382,0,0,0.1191,0.35729,0,0.50529,0,0,0,0,0,0,0,0,0,0,0.51261,0.17087,0,0,0.085436,0.25631,0,0.36247,0,0,0,0,0,0,0,0,0,0,0.12815,0.042718,0.12082,0.12082,0.21359,0.64077,0,0,0,0,0,0,0,0,0,0,0,0,0.18058,0.060193,0.17025,0.17025,0.30096,0.90289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37578,0.37578,0.26572,0.79715,0,0.10737,0,0,0,0,0,0,0,0,0,0,0,0,0.31399,0.31399,0.22203,0.66608,0,0.089712,0,0,0,0,0,0,0,0,0,0,0.19031,0.063436,0.22428,0.22428,0.12687,0.38062,0,0,0,0,0,0,0,0,0,0,0,0,0.34641,0.11547,0.40825,0.40825,0.23094,0.69282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38307,0.12769,0.12039,0.12039,0.12769,0.38307,0,0.24077,0,0,0,0,0,0,0,0,0,0,0.38307,0.12769,0.36116,0.36116,0.12769,0.38307,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.16667,0.4714,0.4714,0.16667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67082,0.22361,0,0,0.1118,0.33541,0,0.47434,0,0,0,0,0,0.1118,0.33541,0,0.15811,0,0.43529,0.1451,0,0,0.072548,0.21764,0,0.30779,0,0,0,0,0,0.072548,0.21764,0,0.1026,0,0.10882,0.036274,0.1026,0.1026,0.18137,0.54411,0,0,0,0.32646,0.10882,0.2052,0.2052,0.036274,0.10882,0,0,0,0.14302,0.047673,0.13484,0.13484,0.23837,0.7151,0,0,0,0.42906,0.14302,0.26968,0.26968,0.047673,0.14302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24254,0,0,0,0,0,0,0,0,0,0,0.68599,0.22866,0.24254,0.24254,0.1715,0.5145,0,0.080845,0,0.38307,0.12769,0.12039,0.12039,0.12769,0.38307,0,0.24077,0,0,0,0,0,0,0,0,0,0,0.38307,0.12769,0.36116,0.36116,0.12769,0.38307,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.16667,0.4714,0.4714,0.16667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28868,0.86603,0,0.40825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13736,0.41208,0,0.19426,0,0,0,0,0,0,0,0,0,0,0.61812,0.20604,0.38851,0.38851,0.06868,0.20604,0,0,0,0,0,0,0,0,0,0,0,0,0.70278,0.23426,0.44173,0.44173,0.078087,0.23426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24254,0,0,0,0,0,0,0,0,0,0,0.68599,0.22866,0.24254,0.24254,0.1715,0.5145,0,0.080845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31623,0.31623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63246,0.63246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63246,0.63246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31623,0.31623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31623,0.31623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63246,0.63246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70711,0.70711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047673,0.047673,0,0,0,0,0,0.50565,0.16855,0.14302,0.14302,0.10113,0.30339,0,0.38139,0,0,0,0.095346,0.095346,0,0,0,0,0,0.50565,0.16855,0.095346,0.095346,0.10113,0.30339,0,0,0,0,0,0.064854,0.064854,0,0,0,0,0,0.34394,0.11465,0.064854,0.064854,0.068789,0.20637,0,0,0,0,0,0.032427,0.032427,0,0,0,0,0,0.68789,0.2293,0.032427,0.032427,0.02293,0.068789,0,0.51884,0,0,0,0.032969,0.032969,0,0,0,0,0,0.69938,0.23313,0.032969,0.032969,0.023313,0.069938,0,0.5275,0,0,0,0.065938,0.065938,0,0,0,0,0,0.34969,0.11656,0.032969,0.032969,0.046625,0.13988,0,0,0,0,0,0.16064,0.16064,0,0,0,0,0,0.85194,0.28398,0.080322,0.080322,0.11359,0.34078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5115,0.1705,0.14467,0.14467,0.1023,0.3069,0,0.38579,0,0,0,0,0,0,0,0,0,0,0.5115,0.1705,0.096449,0.096449,0.1023,0.3069,0,0,0,0,0,0,0,0,0,0,0,0,0.34251,0.11417,0.064583,0.064583,0.068501,0.2055,0,0,0,0,0,0,0,0,0,0,0,0,0.68501,0.22834,0.032292,0.032292,0.022834,0.068501,0,0.51667,0,0,0,0.096875,0.096875,0,0,0,0,0,0.69636,0.23212,0.032827,0.032827,0.023212,0.069636,0,0.52523,0,0,0,0.09848,0.09848,0,0,0,0,0,0.34818,0.11606,0.032827,0.032827,0.046424,0.13927,0,0,0,0,0,0,0,0,0,0,0,0,0.87482,0.29161,0.082479,0.082479,0.11664,0.34993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
